X,Y,Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,nombre,tipo,zona,categoria,descripcion,servicios,direccion,num1,num2,cp,localidad,tfno1,tfno2,fax,email,paginaweb,observaciones,plazas,lng,lat
-2.079374,42.422454,Casa la ReIna,,,,,,-1,-1,-1,,,Casa la ReIna,Apartamento Turístico,La Ribera,Apartamento,"&lt;br&gt;&lt;B&gt;Ubicación: &lt;/B&gt;se encuentra en un edificio tradicional de la zona de cinco alturas, en el centro de la localidad. &lt;br/&gt;&lt;B&gt;Entorno: &lt;/B&gt;Lodosa es un municipio célebre por sus productos y conserveras y por sus curiosas fiestas como el toro con soga. Desde esta localidad se puede acceder a la ruta jacobea con facilidad.&lt;br/&gt;&lt;B&gt;Distribución: &lt;/B&gt;planta baja: cocina equipada con lavavajillas y comedor. Primera planta: un salón con TV, vídeo y libros y un baño. Segunda planta: una habitación doble y un almacén para lencería. Tercera planta: habitación doble y un baño. Ático: una habitación con literas.","Vídeo, TV",CL San Juan,8,,0,Lodosa,677834047,948693819,0,casalareina@enriquebaigorri.com,,,6,575738,4697093
-1.610189,42.768724,Casa Larraina,,,,,,-1,-1,-1,,,Casa Larraina,Vivienda Turística,Cuenca de Pamplona,Apartamento,"&lt;strong&gt;Ubicación: &lt;/strong&gt;situada en una vivienda en el núcleo urbano.&lt;br /&gt;&lt;strong&gt;Entorno: &lt;/strong&gt;Tajonar es una pequeña localidad ubicada muy cerca de Pamplona.&lt;br /&gt;&lt;strong&gt;Distribución: &lt;/strong&gt;en la planta baja está la cocina, el salón-comedor y  el aseo. La primera planta cuenta con 3 habitaciones dobles (una con baño exclusivo), 1 habitación individual y 1 baño. La planta ático cuenta con zonas de estar y terraza. Tiene otra terraza en el exterior.","TV, Wifi gratuito, Consola, Wii, Terraza, Baño",CL Las Eras,1,,0,Tajonar,691269191,0,0,info@casalarraina.com,<a href='http://www.casalarraina.com'>www.casalarraina.com</a>,,7,613706,4736069
-1.719784,43.133885,Casa Laspidea I,,,,,,-1,-1,-1,,,Casa Laspidea I,Apartamento Turístico,Pirineos,Apartamento,"&lt;br /&gt;&lt;b&gt;Ubicación:&lt;/b&gt; casa tradicional reformada situada en el barrio de Aurtiz, a 1 kilómetro de Ituren. Vivienda adosada a ""Casa Laspidea II"" compartiendo la segunda planta del edificio.&lt;br /&gt;&lt;b&gt;Entorno:&lt;/b&gt; pequeño pueblo de 500 habitantes situado en el valle de Malerreka, caracterizado por la abundancia de ríos y regatas, bosques de robles y hayas. Muy próximo al área natural recreativa de los embalses de Leurtza, también se pueden realizar excursiones al Parque Natural de Bertiz o a las cuevas de Zugarramurdi y Urdax.&lt;br /&gt;&lt;b&gt;Distribución:&lt;/b&gt; dispone de 2 habitaciones individuales con terraza compartida y techo abuhardillado de madera, baño a compartir con secador de pelo, salón-comedor con TV y cocina incorporada totalmente equipada.","Secador, TV, Cuna , Microondas, DVD, Vídeo, Detalle de bienvenida (vino, bizcocho, producto casero...), Terraza, Sala de juegos",CL Alta 15 Bº Aurtitz,0,,0,Ituren,948450473,665499030,0,casalaspidea@yahoo.es,,"&lt;p&gt;30% descuento en el Balneario de Elgorriaga par el circuito de 1 hora, quedando este a 15 € por persona.&lt;/p&gt;
&lt;p&gt;10% descuento en cualquier actividad contratada en BKZ.&lt;/p&gt;
&lt;p&gt; &lt;/p&gt;
&lt;p&gt;Si se solicita se lleva el pan a la casa.&lt;/p&gt;",2,604122,4776478
-1.687752,43.138654,Casa Lekonea,,,,,,-1,-1,-1,,,Casa Lekonea,Vivienda Turística Rural,Pirineos,Apartamento,"&lt;br /&gt;&lt;b&gt;Ubicación: &lt;/b&gt;se sitúa en el casco urbano de la localidad, en un edificio típico de la zona que cuenta con 3 viviendas. La casa ha sido rehabilitada conservando las estructuras antiguas.&lt;br /&gt;&lt;b&gt;Entorno: &lt;/b&gt;pequeño pueblo de 220 habitantes situado en el valle de Malerreka, caracterizado por la abundancia de ríos y regatas, bosques de robles y hayas. Muy próximo al área natural recreativa de los embalses de Leurza, también se pueden realizar excursiones al Parque Natural de Bertiz o las cuevas de Zugarramurdi y Urdax.&lt;br /&gt;&lt;b&gt;Distribución: &lt;/b&gt;planta baja: se encuentran en ella la cocina totalmente equipada con lavavajillas y microondas, un salón-comedor con chimenea y TV y un baño. Primera planta: 3 habitaciones dobles y 1 baño. Segunda planta: consta de una habitación doble y un salón de juegos con TV, DVD y juegos de mesa. En el exterior dispone de un patio compartido por las tres viviendas con mesa de piedra y sillas de forja.&lt;br /&gt;&lt;b&gt;Otros:&lt;/b&gt; los elementos de forja que decoran la casa son artesanales.","Chimenea, Barbacoa, Juegos, Secador, Porche/terraza, TV, Parking , Lavavajillas, Microondas, Wi-fi",CL San Pedro,27,,0,Elgorriaga,699504040,0,0,casalekonea@baztanbidasoa.com,casalekonea.baztanbidasoa.com/,,8,606719,4777048
-1.561298,42.524235,Casa Lerga,,,,,,-1,-1,-1,,,Casa Lerga,Apartamento Turístico,Zona Media,Apartamento,"&lt;br&gt;&lt;B&gt;Ubicación: &lt;/B&gt;se sitúa en la segunda planta de una casa rústica del siglo XVIII donde la piedra y la madera se funden armoniosamente, en pleno centro de la localidad. &lt;B&gt;Entorno: &lt;/B&gt;pueblo de 550 habitantes famoso por sus vinos y la cripta románica de la iglesia de San Martín de Tours. En los alrededores se pueden visitar Olite, Ujué, la Laguna de Pitillas, el monasterio de la Oliva o el Parque Natural de Bardenas Reales.&lt;br/&gt;&lt;B&gt;Distribución: &lt;/B&gt;el apartamento, abuhardillado, se compone de dos habitaciones dobles, una triple, dos baños (uno de ellos de uso exclusivo para uno de los dormitorios) y amplio salón-comedor-cocina. Se trata de una estancia con barra americana. La cocina está equipada con microondas y tostadora y el salón dispone de TV y vídeo.","Juegos, TV, Microondas",PZ Miguel Sanz,2,,0,San Martín de Unx,620142731,948160947,0,casalerga@gmail.com,<a href='http://www.casalerga.com '>www.casalerga.com </a>,,6,618168,4708987
-1.561298,42.524235,Casa Lerga I,,,,,,-1,-1,-1,,,Casa Lerga I,Apartamento Turístico,Zona Media,Apartamento,"&lt;br&gt;&lt;B&gt;Ubicación: &lt;/B&gt;se sitúa en la primera planta de una casa rústica del siglo XVIII donde la piedra y la madera se funden armoniosamente, en pleno centro de la localidad. En la planta baja se encuentra una peluquería y en la segunda el apartamento Casa Lerga. &lt;br/&gt;&lt;B&gt;Entorno: &lt;/B&gt;pueblo de 550 habitantes famoso por sus vinos y la cripta románica de la iglesia de San Martín de Tours. En los alrededores se pueden visitar Olite, Ujué, la Laguna de Pitillas, el monasterio de la Oliva o el Parque Natural de Bardenas Reales.&lt;br/&gt;&lt;B&gt;Distribución: &lt;/B&gt;dispone de 1 habitación individual y 1 doble, 1 baño, salón-comedor y cocina con microondas. ","Juegos, Secador, TV, Microondas, DVD",PZ Miguel Sanz,2,,0,San Martín de Unx,620142731,948160947,0,casalerga@gmail.com ,<a href='http://www.casalerga.com '>www.casalerga.com </a>,,3,618168,4708987
-2.304212,42.596915,Casa Leuza,,,,,,-1,-1,-1,,,Casa Leuza,Vivienda Turística,Zona Media,Apartamento,"&lt;br /&gt;&lt;b&gt;Ubicación: &lt;/b&gt; se trata de un edificio de 3 plantas en el centro del núcleo urbano.&lt;br /&gt;&lt;b&gt;Entorno: &lt;/b&gt; pequeño pueblo de 178 habitantes situado en el corazón de la Sierra de Codés y próximo al Camino de Santiago. Enclave ideal para visitar localidades como Viana, Torres del Río, Los Arcos o Estella-Lizarra. &lt;br /&gt;&lt;b&gt;Distribución: &lt;/b&gt; planta baja: dispone de salón-comedor con chimenea y libros, cocina con microondas y lavavajillas, sala de estar también con chimenea y juegos, un baño con ducha y un aseo. Primera planta: cuenta con 5 habitaciones dobles, 1 triple y 1 individual, 1 aseo y 3 baños (2 con bañera y 1 con ducha). Segunda planta: hay 3 habitaciones (1 triple, 1 doble y 1 individual) y 1 baño con ducha de hidromasaje. Además cuenta con una terraza a la que se accede desde la primera planta y de un patio con barbacoa. &lt;br /&gt;&lt;b&gt;Otros: &lt;/b&gt; posibilidad de instalar 2 camas supletorias.&lt;br /&gt;
 &lt;br /&gt;
* Alojamiento con &lt;strong&gt;condiciones de accesibilidad validadas&lt;/strong&gt; por el Gobierno de Navarra.&lt;br /&gt;","Chimenea, TV, Lavavajillas, Microondas, Barbacoa, Jardín, DVD, Futbolín, Billar, Sala de juegos",PZ De los Fueros,5,,0,Espronceda,617641852,948184268,0,josemarialeuza@hotmail.com,<a href='http://www.casaleuza.com'>www.casaleuza.com</a>,,20,557082,4716289
-1.87636,42.910037,Casa Loperena,,,,,,-1,-1,-1,,,Casa Loperena,Apartamento Turístico,Pirineos,Apartamento,"&lt;br&gt;&lt;B&gt;Ubicación&lt;/B&gt;: el apartamento se encuentra situado en una casa de tres plantas acorde con la arquitectura tradicional de la zona, en el casco urbano.&lt;br/&gt;&lt;B&gt;Entorno&lt;/B&gt;: localidad del valle de Arakil situada a 25 kilómetros de Pamplona a los pies del monte Olarregui. Magnífico enclave para conocer rincones naturales como la sierra de Aralar, el Parque Natural de Urbasa-Andía o la cueva de Mendukilo, entre otros.&lt;br/&gt;&lt;B&gt;Distribución&lt;/B&gt;: primera planta: se compone de tres habitaciones dobles, dos baños (uno de ellos con bañera), salón comedor y cocina equipada con lavavajillas y microondas. Segunda planta: dispone de una habitación doble, un aseo y una sala de estar-sala de juegos. &lt;br/&gt;&lt;B&gt;Otros&lt;/B&gt;: posibilidad de instalar dos camas supletorias.","Cuna , Lavavajillas, Microondas, Juegos, DVD, Sala de juegos",CL San Martín,10,,0,Zuhatzu,630046192,948600559,0,info@casaloperena.com,<a href='http://www.casaloperena.com'>www.casaloperena.com</a>,,8,591720,4751437
-1.57196,42.320884,Casa Luraik,,,,,,-1,-1,-1,,,Casa Luraik,Apartamento Turístico Rural,La Ribera,Apartamento,"&lt;strong&gt;Ubicación: &lt;/strong&gt;situado en el núcleo urbano.&lt;br /&gt;
&lt;b&gt;Entorno:&lt;/b&gt; Rada es una localidad de 550 habitantes, situada en la Ribera, a unos pocos kilómetros del &lt;a HREF=""http://www.turismo.navarra.es/esp/organice-viaje/recurso.aspx?o=3114""&gt;despoblado medieval&lt;/a&gt; de Rada. Desde esta población podemos visitar el Parque Natural de las   Bardenas Reales, el Monasterio de la Oliva y la localidad de Olite.&lt;br /&gt;
&lt;strong&gt;Distribución: &lt;/strong&gt;dispone de 3 habitaciones dobles con baño de uso exclusivo, 1 baño a compartir, cocina-comedor y salón con TV.&lt;br /&gt; &lt;strong&gt;Otros: &lt;/strong&gt;patio interior con zona verde y mobiliario.&lt;br /&gt;",TV,CL Concilio,5,,0,Rada,635370532,0,0,balortigmar@gmail.com,,,6,617672,4686392
-1.81483,42.671425,Casa Maitetxu,,,,,,-1,-1,-1,,,Casa Maitetxu,Apartamento Turístico Rural,Zona Media,Apartamento,"&lt;b&gt;Ubicación: &lt;/b&gt;se encuentra en la tercera y cuarta planta de un edificio del casco urbano de Puente la Reina. &lt;br /&gt;&lt;b&gt;Entorno: &lt;/b&gt;la localidad es el punto de unión de los dos ramales del Camino de Santiago. Bello municipio con gran riqueza monumental, a medio camino entre Estella-Lizarra y Pamplona.&lt;br /&gt;&lt;b&gt;Distribución: &lt;/b&gt;la planta vivienda consta de 2 habitaciones dobles, 1 aseo, salón-comedor y cocina y en el ático hay 1 habitación doble con baño.","Chimenea, TV, Lavavajillas, Baño",CL Cerco Nuevo,73,3º Piso ,0,Puente la Reina,848471224,687464027,0,garesreina64@gmail.com,,,6,597115,4725009
-1.68752,42.163921,Casa Marbian ,,,,,,-1,-1,-1,,,Casa Marbian ,Vivienda Turística,La Ribera,Apartamento,"&lt;b&gt;Ubicación:&lt;/b&gt;  en un edificio de planta baja y primera en las afueras del núcleo urbano.&lt;br /&gt;&lt;b&gt;Entorno: &lt;/b&gt;muy próximo al Parque Natural de las Bardenas Reales, donde se pueden practicar deportes como senderismo y BTT, al Parque de aventuras Sendaviva, a la capital de la Ribera, Tudela, y a la Vía Verde del Tarazonica.&lt;br /&gt;&lt;b&gt;Distribución: &lt;/b&gt;planta baja: tiene cocina, salón-comedor, baño, zona de juegos y garaje. Planta primera: cuenta con 3 habitaciones dobles (una con baño) y 1 baño. ","Juegos, TV, Lavavajillas, Wifi gratuito, Ping pong, Sala de juegos, Baño",CL AVDA. Del Ferrocarril,82,,0,Castejón,618958793,615173087,0,info@casamarbian.com ,<a href='http://www.casamarbian.com'>www.casamarbian.com</a>,,0,608418,4668810
-1.537976,43.269917,Casa Martienea,,,,,,-1,-1,-1,,,Casa Martienea,Apartamento Turístico Rural,Pirineos,Apartamento,"&lt;br&gt;&lt;B&gt;Ubicación:&lt;/B&gt; casa tradicional reformada situada en el núcleo urbano. &lt;br/&gt;&lt;B&gt;Entorno:&lt;/B&gt; localidad situada en el valle de Xareta, formado por los pueblos fronterizos de Urdazubi/Urdax y Zugarramurdi en Navarra y Ainhoa y Sara en Francia. Tierra de montañas suaves, cercana al mar, paso alternativo de los peregrinos que van a Santiago y muy vinculada a historias de contrabandistas, akelarres, quema de brujas, guerras... &lt;br/&gt;&lt;B&gt;Distribución:&lt;/B&gt; dispone de 1 habitación doble y 1 individual, ambas abuhardilladas, 1 baño con secador de pelo y salón-comedor con chimenea, TV y cocina incluida en el salón, totalmente equipada.&lt;br/&gt;&lt;B&gt;Otros:&lt;/B&gt; aparcamiento y terraza con mobiliario.","Chimenea, TV, Lavavajillas, Microondas, Barbacoa, Columpios, Jardín, Wifi gratuito",CL Lapiztegia,20,,0,Zugarramurdi,687598401,948599419,0,martienea@gmail.com,<a href='http://www.gite-martienea.com/version-espagnole/inicio.html'>www.gite-martienea.com/version-espagnole/inicio.html</a>,Para llamar desde Francia 00340777844814. Consultar la admisión de animales.,3,618645,4791827
-1.511844,42.978692,Casa Martiko,,,,,,-1,-1,-1,,,Casa Martiko,Apartamento Turístico Rural,Pirineos,Apartamento,"&lt;b&gt;Ubicación:&lt;/b&gt; en el casco urbano de Eugi, pequeña localidad a 27 km de Pamplona y muy  cerca de la frontera con Francia. Se encuentra en un enclave en plena  naturaleza, junto al embalse del mismo nombre, ideal para descansar y  realizar excursiones a los interesantes parajes de los alrededores.&lt;br /&gt;&lt;strong&gt;Distribución&lt;/strong&gt;: dispone de cocina, salón-comedor, 2 habitaciones dobles (una de ellas con literas) y 1 baño.&lt;br /&gt;","TV, Lavavajillas, Microondas",CL San Gil,38,,0,Eugi,606625003,0,0,vsenasp@gmail.com,casamartikorena.000webhostapp.com/,,4,621340,4759523
-1.896125,42.917307,Casa Martinberika,,,,,,-1,-1,-1,,,Casa Martinberika,Vivienda Turística Rural,Pirineos,Apartamento,"&lt;br /&gt;&lt;b&gt;Ubicación: &lt;/b&gt;se encuentra en el casco urbano en un edificio catalogado por su valor histórico-artístico por el Gobierno de Navarra.&lt;br /&gt;&lt;b&gt;Entorno: &lt;/b&gt;localidad situada a los pies de las sierras de Aralar y Andía, y muy próxima a la sierra de Urbasa, desde donde se puede visitar el Santuario de San Miguel de Aralar o la cueva de Mendukilo o realizar senderos como ""La Ruta de los Dólmenes"" o la Vía Verde del Plazaola.&lt;br /&gt;&lt;b&gt;Distribución: &lt;/b&gt;planta baja: cocina completa, 1 baño, salón con chimenea, TV y acceso a la terraza con barbacoa y mobiliario, sala con ping-pong e información de la zona. Primera planta: dispone de 4 habitaciones dobles, una de ellas con baño exclusivo. El resto de habitaciones comparten otro baño. Segunda planta: tiene una habitación con cama de matrimonio y sofá-cama, 1 baño, sala con billar y futbolín y salón con TV y home cinema.","Chimenea, Barbacoa, Juegos, Secador, TV, Cuna , Lavavajillas, Microondas, DVD, Vídeo, Wifi gratuito, Detalle de bienvenida (vino, bizcocho, producto casero...), Ping pong, Futbolín, Billar, Organizan cursos/talleres, Sala de juegos, Biblioteca, Baño",CL San Martín,14,A,0,Hiriberri/Villanueva,948131576,680532232,0,casamartinberika@gmail.com,<a href='http://www.casamartinberika.com'>www.casamartinberika.com</a>,,10,590096,4752223
-1.51074,43.279146,Casa Maskonekoborda Etxea,,,,,,-1,-1,-1,,,Casa Maskonekoborda Etxea,Apartamento Turístico Rural,Pirineos,Apartamento,"&lt;b&gt;Ubicación:&lt;/b&gt; situado en la planta bana de la Casa Maskonekoborda Etxea en el barrio Leorlas.&lt;br /&gt;&lt;b&gt;Entorno:&lt;/b&gt; está situado en el valle de Xareta, formado por los pueblos fronterizos de Urdazubi/Urdax y Zugarramurdi en Navarra y Ainhoa y Sara en Lapurdi (Francia). Tierra de montañas suaves, cercana al mar, paso alternativo de los peregrinos que van a Santiago y muy vinculada a historias de contrabandistas, brujas, soldados... &lt;br /&gt;&lt;b&gt;Distribución:&lt;/b&gt; dispone de 2 habitaciones dobles, 1 habitación individual, 1 baño, 1 aseo, cocina-salón-comedor, despensa y jardín.&lt;br /&gt;","Microondas, Jardín",BO Leorlas Auzoa,0,,0,Urdazubi/Urdax,660466280,0,0,lokitz@hotmail.com,,,5,620837,4792891
-1.361034,42.592698,Casa Mirentxu,,,,,,-1,-1,-1,,,Casa Mirentxu,Vivienda Turística,Zona Media,Apartamento,"&lt;br&gt;&lt;B&gt;Ubicación:&lt;/B&gt; apartamento situado en el núcleo urbano ocupando la totalidad del edificio.&lt;br/&gt;&lt;B&gt;Entorno: &lt;/B&gt;localidad histórica y majestuosa villa medieval, desde la que poder visitar lugares de interés como el Monasterio de Leire, el Castillo de Javier, la monumental Sangüesa o las espectaculares foces de la zona.&lt;br/&gt;&lt;B&gt;Distribución:&lt;/B&gt; planta baja: dispone de 1 habitación doble, aseo, cocina totalmente equipada y sala de estar-comedor con chimenea, TV y equipo de música. Primera planta: cuenta con 2 habitaciones dobles y baño de uso compartido con secador de pelo.&lt;br/&gt;&lt;B&gt;Otros:&lt;/B&gt; jardín y 2 terrazas.","Jardín, Chimenea, Secador, Porche/terraza, TV, Lavavajillas, Microondas, Terraza",CM del Monte,8,,0,Aibar,948315351,626620472,0,ikeramezcua@hotmail.com,,,6,634470,4716888
-1.649344,42.481404,Casa Ollaga,,,,,,-1,-1,-1,,,Casa Ollaga,Apartamento Turístico,Zona Media,Apartamento,"&lt;br&gt;&lt;b&gt;Ubicación:&lt;/b&gt; el apartamento forma parte de una casa tradicional rehabilitada siguiendo los principios de la bioconstrucción y está situado en el centro de la localidad, junto al Palacio.&lt;br /&gt;&lt;b&gt;Entorno: &lt;/b&gt;Olite es una villa de elegante trama urbana en la que destacan numerosas casas blasonadas de los periodos renacentista y barroco. Está situada en el centro de la Zona Media de Navarra, punto de transición entre la Montaña y la Ribera. El pueblo tiene cerca de 3000 habitantes y le han dado fama sobre todo sus vinos y su Castillo-Palacio medieval.&lt;br /&gt;&lt;b&gt;Distribución: &lt;/b&gt;el apartamento consta de 2 habitaciones dobles, un baño, cocina equipada con microondas y salón con TV y pequeña biblioteca.&lt;br /&gt;&lt;b&gt;Servicios: &lt;/b&gt;posibilidad de cuna. Se ofrece información turística y naturalística. Euskaraz hitz egiten da. English understood.&lt;br /&gt;","TV, Microondas, Juegos, Wifi gratuito, Detalle de bienvenida (vino, bizcocho, producto casero...), Porche cubierto, Biblioteca",CL Rua del Fondo,18,,0,Olite,948741152,688640771,0,jmameztoy@hotmail.com,<a href='http://www.apartamentoruralolite.com'>www.apartamentoruralolite.com</a>,,4,611012,4704112
-1.877692,43.010024,Casa Ongi Etorri I,,,,,,-1,-1,-1,,,Casa Ongi Etorri I,Apartamento Turístico Rural,Pirineos,Apartamento,"&lt;br&gt;&lt;B&gt;Ubicación:&lt;/B&gt; casa tradicional reformada situada en el núcleo urbano. Vivienda independiente y adosada a la del propietario ocupando la primera planta del edificio.&lt;br/&gt;&lt;B&gt;Entorno:&lt;/B&gt; pequeño municipio cercano a Lekunberri rodeado de prados y bien comunicado con la autovía A-15. Desde aquí podemos visitar el Santuario de San Miguel de Aralar o la Cueva de Mendukilo, andar por los árboles en el Parque Beigorri o hacer senderismo por la Vía Verde del Plazaola o cualquiera de los senderos de la zona.&lt;br/&gt;&lt;B&gt;Distribución:&lt;/B&gt; dispone de 1 baño de uso compartido, 3 habitaciones dobles, una de ellas con baño de uso exclusivo y salón-comedor con chimenea, TV, DVD, y cocina incorporada al salón totalmente equipada.  &lt;br/&gt;&lt;B&gt;Otros:&lt;/B&gt; terraza amueblada. Visita a quesería anexa.","Ascensor, Internet, Jardín, Chimenea, Barbacoa, Juegos, Secador, Porche/terraza, TV, Parking , Climatización, Cuna , Lavavajillas, Microondas, Terraza, Wifi gratuito",CL Santa Cruz,15,1º,0,Etxarri,948504117,636550155,0,casaongietorri@gmail.com,<a href='http://www.casasruralesnavarraverde.com'>www.casasruralesnavarraverde.com</a>,,6,591463,4762539
-1.877692,43.010024,Casa Ongi Etorri II,,,,,,-1,-1,-1,,,Casa Ongi Etorri II,Apartamento Turístico Rural,Pirineos,Apartamento,"&lt;br&gt;&lt;B&gt;Ubicación:&lt;/B&gt; casa tradicional reformada situada en el núcleo urbano. Vivienda independiente y adosada a la del propietario ocupando la segunda planta del edificio.&lt;br/&gt;&lt;B&gt;Entorno:&lt;/B&gt; pequeño municipio cercano a Lekunberri rodeado de prados y bien comunicado con la autovía A-15. Desde aquí podemos visitar el Santuario de San Miguel de Aralar o la Cueva de Mendukilo, andar por los árboles en el Parque Beigorri o hacer senderismo por la Vía Verde del Plazaola o cualquiera de los senderos de la zona.&lt;br/&gt;&lt;B&gt;Distribución:&lt;/B&gt; dispone de 1 habitación doble, de una cama, 1 baño y salón-comedor con TV, y cocina incorporada al salón totalmente equipada.  &lt;br/&gt;&lt;B&gt;Otros:&lt;/B&gt; visita a quesería anexa.","Internet, Barbacoa, Juegos, Secador, Porche/terraza, TV, Parking , Cuna , Lavavajillas, Microondas, Wifi gratuito",CL Santa Cruz,15,2º,0,Etxarri,948504117,636550155,0,casaongietorri@gmail.com,<a href='http://www.casasruralesnavarraverde.com'>www.casasruralesnavarraverde.com</a>,,2,591463,4762539
-1.620671,42.424714,Casa Ozcoidi,,,,,,-1,-1,-1,,,Casa Ozcoidi,Apartamento Turístico,Zona Media,Apartamento,"&lt;b&gt;Ubicación:&lt;/b&gt; apartamento adosado.&lt;br /&gt;&lt;b&gt;Entorno:&lt;/b&gt; la localidad se sitúa en la Zona Media, en las inmediaciones se encuentra la Laguna de Pitillas, espacio natural adecuado para la observación de Aves. Está próximo al Parque Natural de las Bardenas Reales y al Parque Sendaviva &lt;br /&gt;&lt;b&gt;Distribución:&lt;/b&gt; cuenta con cocina-salón-comedor, 2 habitaciones dobles (una de ellas con baño), 1 habitación individual, 1 baño, sala de juegos, jardín y terraza.&lt;br /&gt;","Secador, TV, Microondas, Barbacoa, Jardín, Porche cubierto, Sala de juegos, Baño",CL San Francisco Javier,12,,0,Pitillas,625265482,0,0,info@casaozcoidi.com,<a href='http://www.casaozcoidi.com'>www.casaozcoidi.com</a>,,5,613471,4697855
-1.557626,42.525612,Casa Perico,,,,,,-1,-1,-1,,,Casa Perico,Apartamento Turístico Rural,Zona Media,Apartamento,"&lt;br /&gt;&lt;b&gt;Ubicación: &lt;/b&gt;el establecimiento se sitúa en la planta baja y primera de un antiguo edificio que ha sido totalmente reformado.&lt;br /&gt;&lt;b&gt;Entorno: &lt;/b&gt;pueblo de 550 habitantes famoso por sus vinos y la cripta románica de la iglesia de San Martín de Tour. En los alrededores se pueden visitar Olite, Ujué, la Laguna de Pitillas, el castillo de Javier, el monasterio de la Oliva o el desierto de las Bardenas Reales. &lt;br /&gt;&lt;b&gt;Distribución: &lt;/b&gt;planta baja: dispone de una habitación doble con cama de matrimonio, un baño con ducha hidromasaje, cocina equipada con microondas y tostadora y salón-comedor con chimenea, TV y DVD. Primera planta: una terraza-solarium y un pequeño almacén.","Chimenea, TV, Secador, DVD",CL Los Fueros ,10,,0,San Martín de Unx,670051101,948704764,0,casaperico@sanmartindeunx.com,<a href='http://www.casaperico.sanmartindeunx.com'>www.casaperico.sanmartindeunx.com</a>,,2,618467,4709145
-1.608424,42.065478,Casa puerta de Gazoz,,,,,,-1,-1,-1,,,Casa puerta de Gazoz,Vivienda Turística,La Ribera,Apartamento,"&lt;b&gt;Ubicación: &lt;/b&gt;en el centro urbano deTudela.&lt;br /&gt;&lt;b&gt;Distribución:&lt;/b&gt; en la planta primera está la sala de estar-cocina, un baño y 1 habitación triple. La segunda planta cuenta con 2 habitaciones triples  y un baño.",TV,CL Calahorra,17,,0,Tudela,640826580,0,0,info@puertadegazoz.com,<a href='http://www.puertadegazoz.com'>www.puertadegazoz.com</a>,,9,615130,4657983
-1.784076,42.68082,Casa Raichu,,,,,,-1,-1,-1,,,Casa Raichu,Vivienda Turística,Zona Media,Apartamento,"&lt;br /&gt;&lt;b&gt;Ubicación: &lt;/b&gt;apartamento situado en el casco urbano de la localidad.&lt;br /&gt;&lt;b&gt;Entorno: &lt;/b&gt;localidad de unos 700 habitantes situada en pleno Camino de Santiago, a 2 km. de Puente la Reina y de la Ermita de Eunate. Su plaza de estilo medieval, resulta un marco perfecto para la representación del Misterio de Obanos, leyenda muy ligada al Camino de Santiago que da popularidad a la villa.&lt;br /&gt;&lt;b&gt;Distribución: &lt;/b&gt;primera planta: cocina equipada y despensa, salón-comedor con TV y equipo de música, una habitación doble, un baño y amplia terraza con mobiliario y barbacoa. Segunda Planta: 3 habitaciones dobles (una de ellas con baño exclusivo y dos con terraza), una habitación individual y un baño.","Barbacoa, Juegos, Secador, Porche/terraza, TV, Cuna , Lavavajillas, Microondas, Wifi gratuito, Trona",CL Ntra. Sra. De Arnotegui,0,S/N,0,Obanos,948344285,600202917,0,ruralraichu@wanadoo.es,<a href='http://www.casaraichu.com'>www.casaraichu.com</a>,,9,599620,4726088
-1.522239,42.03241,Casa Reyno de Bardenas,,,,,,-1,-1,-1,,,Casa Reyno de Bardenas,Vivienda Turística,La Ribera,Apartamento,"&lt;br /&gt;&lt;b&gt;Ubicación: &lt;/b&gt;casa ubicada en la localidad de Cabanillas.&lt;br /&gt;&lt;b&gt;Entorno: &lt;/b&gt;la localidad está próxima al Parque Natural de las Bardenas Reales, donde se pueden practicar deportes como senderismo, BTT o 4x4, o visitar el Parque de Senda Viva con atracciones para toda la familia. También se pueden realizar visitas culturales a Tudela o la Ruta de los Monasterios. &lt;br /&gt;&lt;b&gt;Distribución: &lt;/b&gt;planta semisótano: dispone de 1 habitación cuádruple, 1 habitación doble y 1 baño a compartir. Entreplanta: cuenta con salón-comedor. Planta baja: ofrece salón-comedor y cocina totalmente equipada. Entreplanta: dispone de 1 habitación doble y 1 baño a compartir. Primera planta: cuenta con 1 habitación cuádruple y 1 habitación doble y 1 baño a compartir.&lt;br /&gt;
&lt;strong&gt;Otros:&lt;/strong&gt; terraza con mesa y sillas y jardín con barbacoa, ping-pong y futbolín.&lt;br /&gt;","Jardín, Barbacoa, Juegos, Porche/terraza, TV, Lavavajillas, Microondas",CL Caballeros de Jerusalén,84,,0,Cabanillas,657050745,0,0,cristina@casasendabardenas.com,,,14,622324,4654431
